# X, Y, Z
4.167103000000000126e-03,-5.147830717600003665e-03,0.000000000000000000e+00
4.784034999999999850e-03,-5.666435507400004006e-03,0.000000000000000000e+00
5.395928999999999830e-03,-6.188688013000004200e-03,0.000000000000000000e+00
6.007067999999999956e-03,-6.709768354000001690e-03,0.000000000000000000e+00
6.624416000000000158e-03,-7.230355334000005546e-03,0.000000000000000000e+00
7.251925000000000211e-03,-7.754465296000007807e-03,0.000000000000000000e+00
7.888390000000000332e-03,-8.283441683999999763e-03,0.000000000000000000e+00
8.531555999999999168e-03,-8.819902640000000169e-03,0.000000000000000000e+00
9.178029000000000742e-03,-9.367773407999992544e-03,0.000000000000000000e+00
9.826157000000000294e-03,-9.928677252000001063e-03,0.000000000000000000e+00
1.047522000000000036e-02,-1.050316371399999567e-02,0.000000000000000000e+00
1.112479000000000072e-02,-1.109130844599999499e-02,0.000000000000000000e+00
1.177640999999999931e-02,-1.169099936000002164e-02,0.000000000000000000e+00
1.243124999999999959e-02,-1.230065011799999497e-02,0.000000000000000000e+00
1.309035000000000060e-02,-1.291884512000000124e-02,0.000000000000000000e+00
1.375384999999999976e-02,-1.354515922399999496e-02,0.000000000000000000e+00
1.441986999999999956e-02,-1.418125122799998583e-02,0.000000000000000000e+00
1.508745000000000051e-02,-1.482787303399999389e-02,0.000000000000000000e+00
1.575477000000000127e-02,-1.548656805999999546e-02,0.000000000000000000e+00
1.641890000000000016e-02,-1.615983623999999244e-02,0.000000000000000000e+00
1.707877000000000006e-02,-1.684837839999999559e-02,0.000000000000000000e+00
1.773270000000000055e-02,-1.755336418000000634e-02,0.000000000000000000e+00
1.838110000000000091e-02,-1.827381703999999066e-02,0.000000000000000000e+00
1.902374999999999899e-02,-1.900965094000001826e-02,0.000000000000000000e+00
1.966042999999999957e-02,-1.976072648000000431e-02,0.000000000000000000e+00
2.029125000000000026e-02,-2.052656245999999116e-02,0.000000000000000000e+00
2.091511999999999885e-02,-2.130778368000002185e-02,0.000000000000000000e+00
2.153116000000000058e-02,-2.210489912000000376e-02,0.000000000000000000e+00
2.213702999999999851e-02,-2.291935788000001514e-02,0.000000000000000000e+00
2.273193999999999909e-02,-2.375125115999998301e-02,0.000000000000000000e+00
2.331534999999999858e-02,-2.460071941999999318e-02,0.000000000000000000e+00
2.388656000000000112e-02,-2.546781733999999714e-02,0.000000000000000000e+00
2.444655999999999912e-02,-2.635137257999998692e-02,0.000000000000000000e+00
2.499672000000000005e-02,-2.725020335999997836e-02,0.000000000000000000e+00
2.553594000000000003e-02,-2.816078306000001363e-02,0.000000000000000000e+00
2.606282999999999864e-02,-2.907978743999997326e-02,0.000000000000000000e+00
2.657788999999999985e-02,-3.000865217999998738e-02,0.000000000000000000e+00
2.708042999999999909e-02,-3.094785794000001061e-02,0.000000000000000000e+00
2.756886000000000059e-02,-3.189570729999998550e-02,0.000000000000000000e+00
2.804138999999999937e-02,-3.285045967999999927e-02,0.000000000000000000e+00
2.849824000000000107e-02,-3.380929710000002419e-02,0.000000000000000000e+00
2.894075000000000120e-02,-3.476896467999999324e-02,0.000000000000000000e+00
2.936971999999999847e-02,-3.572656716000000010e-02,0.000000000000000000e+00
2.978588000000000069e-02,-3.667926006000000322e-02,0.000000000000000000e+00
3.018950999999999926e-02,-3.762442416000007922e-02,0.000000000000000000e+00
3.057964000000000168e-02,-3.855999609999996580e-02,0.000000000000000000e+00
3.095451999999999926e-02,-3.948419868000001276e-02,0.000000000000000000e+00
3.131315999999999961e-02,-4.039493935999998592e-02,0.000000000000000000e+00
3.165525999999999757e-02,-4.128985804000000898e-02,0.000000000000000000e+00
3.198207000000000133e-02,-4.216602064000001676e-02,0.000000000000000000e+00
3.229633999999999977e-02,-4.302003507999998394e-02,0.000000000000000000e+00
3.260064000000000017e-02,-4.384865025999998972e-02,0.000000000000000000e+00
3.289584999999999732e-02,-4.464923287999999352e-02,0.000000000000000000e+00
3.318146999999999763e-02,-4.541966346000003707e-02,0.000000000000000000e+00
3.345581000000000249e-02,-4.615826856000002781e-02,0.000000000000000000e+00
3.371615000000000029e-02,-4.686377974000004859e-02,0.000000000000000000e+00
3.396028999999999715e-02,-4.753473250000003064e-02,0.000000000000000000e+00
3.418808000000000263e-02,-4.816895488000000336e-02,0.000000000000000000e+00
3.440051999999999693e-02,-4.876387661999988243e-02,0.000000000000000000e+00
3.459866999999999804e-02,-4.931693026000005808e-02,0.000000000000000000e+00
3.478330000000000310e-02,-4.982565428000006180e-02,0.000000000000000000e+00
3.495422000000000112e-02,-5.028792881999997327e-02,0.000000000000000000e+00
3.510956999999999967e-02,-5.070225176000004580e-02,0.000000000000000000e+00
3.524697000000000247e-02,-5.106736014000003848e-02,0.000000000000000000e+00
3.536464999999999748e-02,-5.138176432000003679e-02,0.000000000000000000e+00
3.546168999999999710e-02,-5.164366013999998478e-02,0.000000000000000000e+00
3.553632000000000318e-02,-5.185161368000001936e-02,0.000000000000000000e+00
3.559608999999999690e-02,-5.200123751999994465e-02,0.000000000000000000e+00
3.564028999999999808e-02,-5.208813466000004194e-02,0.000000000000000000e+00
3.567913000000000334e-02,-5.214105446000003030e-02,0.000000000000000000e+00
3.572340999999999711e-02,-5.219033530000005000e-02,0.000000000000000000e+00
3.577164000000000038e-02,-5.223505352000000490e-02,0.000000000000000000e+00
3.582376000000000310e-02,-5.227528111999997507e-02,0.000000000000000000e+00
3.587929000000000118e-02,-5.231080280000005578e-02,0.000000000000000000e+00
3.593741999999999770e-02,-5.234167412000000075e-02,0.000000000000000000e+00
3.599792999999999743e-02,-5.236760923999996681e-02,0.000000000000000000e+00
3.606054000000000204e-02,-5.238834437999998622e-02,0.000000000000000000e+00
3.612467999999999929e-02,-5.240363714000001449e-02,0.000000000000000000e+00
3.618989999999999707e-02,-5.241313792000002608e-02,0.000000000000000000e+00
3.625591999999999704e-02,-5.241662948000002514e-02,0.000000000000000000e+00
3.632201999999999653e-02,-5.241401884000004840e-02,0.000000000000000000e+00
3.638983999999999969e-02,-5.240477744000000826e-02,0.000000000000000000e+00
3.646127999999999869e-02,-5.238752257999997053e-02,0.000000000000000000e+00
3.653543000000000068e-02,-5.236080135999993806e-02,0.000000000000000000e+00
3.661100999999999939e-02,-5.232330235999997636e-02,0.000000000000000000e+00
3.668649000000000215e-02,-5.227386324000000972e-02,0.000000000000000000e+00
3.675990999999999981e-02,-5.221141611999995102e-02,0.000000000000000000e+00
3.682879000000000014e-02,-5.213512118000002138e-02,0.000000000000000000e+00
3.689018000000000158e-02,-5.204455524000008854e-02,0.000000000000000000e+00
3.693985000000000324e-02,-5.193944396000001185e-02,0.000000000000000000e+00
3.697278999999999843e-02,-5.182048305999997773e-02,0.000000000000000000e+00
3.698267000000000221e-02,-5.168998673999999210e-02,0.000000000000000000e+00
3.696815999999999991e-02,-5.155316416000006730e-02,0.000000000000000000e+00
3.693795999999999885e-02,-5.141005639999995935e-02,0.000000000000000000e+00
3.689884000000000219e-02,-5.126064846000001618e-02,0.000000000000000000e+00
3.686015000000000125e-02,-5.110212766000003098e-02,0.000000000000000000e+00
3.681957999999999759e-02,-5.093472341999998043e-02,0.000000000000000000e+00
3.677670999999999718e-02,-5.075822362000000781e-02,0.000000000000000000e+00
3.673151999999999667e-02,-5.057232210000001810e-02,0.000000000000000000e+00
3.668393999999999822e-02,-5.037671764000001967e-02,0.000000000000000000e+00
3.663392000000000037e-02,-5.017110968000002696e-02,0.000000000000000000e+00
3.658140000000000003e-02,-4.995519477999998958e-02,0.000000000000000000e+00
3.652632000000000101e-02,-4.972867291999997358e-02,0.000000000000000000e+00
3.646863999999999661e-02,-4.949123757999999984e-02,0.000000000000000000e+00
3.640829000000000287e-02,-4.924258638000000160e-02,0.000000000000000000e+00
3.634522999999999920e-02,-4.898241557999996609e-02,0.000000000000000000e+00
3.627937999999999996e-02,-4.871042205999998043e-02,0.000000000000000000e+00
3.621068999999999677e-02,-4.842630463999995916e-02,0.000000000000000000e+00
3.613908999999999871e-02,-4.812976261999997452e-02,0.000000000000000000e+00
3.606447000000000125e-02,-4.782050050000002245e-02,0.000000000000000000e+00
3.598677000000000126e-02,-4.749821774000000107e-02,0.000000000000000000e+00
3.590589000000000280e-02,-4.716262237999999107e-02,0.000000000000000000e+00
3.582170999999999966e-02,-4.681341978000002485e-02,0.000000000000000000e+00
3.573413999999999757e-02,-4.645031329999999709e-02,0.000000000000000000e+00
3.564309000000000227e-02,-4.607301175999999748e-02,0.000000000000000000e+00
3.554845000000000227e-02,-4.568121635999995711e-02,0.000000000000000000e+00
3.545014999999999972e-02,-4.527463091999996136e-02,0.000000000000000000e+00
3.534811000000000203e-02,-4.485295284000001548e-02,0.000000000000000000e+00
3.524228000000000083e-02,-4.441587718000000046e-02,0.000000000000000000e+00
3.513259999999999994e-02,-4.396310091999999781e-02,0.000000000000000000e+00
3.501906999999999937e-02,-4.349431025999996037e-02,0.000000000000000000e+00
3.490167000000000269e-02,-4.300919353999999029e-02,0.000000000000000000e+00
3.478033999999999987e-02,-4.250744673999998918e-02,0.000000000000000000e+00
3.465508999999999951e-02,-4.198876055999994916e-02,0.000000000000000000e+00
3.452585999999999850e-02,-4.145283268000003740e-02,0.000000000000000000e+00
3.439260000000000234e-02,-4.089936385999996815e-02,0.000000000000000000e+00
3.425526000000000265e-02,-4.032806003999995365e-02,0.000000000000000000e+00
3.411369999999999680e-02,-3.973864277999999972e-02,0.000000000000000000e+00
3.396783999999999915e-02,-3.913082815999997105e-02,0.000000000000000000e+00
3.381976999999999900e-02,-3.851368660000000638e-02,0.000000000000000000e+00
3.367163000000000100e-02,-3.789648788000000990e-02,0.000000000000000000e+00
3.352168999999999982e-02,-3.727213064000003268e-02,0.000000000000000000e+00
3.336818999999999896e-02,-3.663361772000001126e-02,0.000000000000000000e+00
3.321111000000000202e-02,-3.598113243999997990e-02,0.000000000000000000e+00
3.305045999999999679e-02,-3.531485005999995125e-02,0.000000000000000000e+00
3.288627000000000217e-02,-3.463494830000002356e-02,0.000000000000000000e+00
3.271853000000000261e-02,-3.394160597999999751e-02,0.000000000000000000e+00
3.254724999999999979e-02,-3.323500799999998256e-02,0.000000000000000000e+00
3.237239000000000089e-02,-3.251534668000000128e-02,0.000000000000000000e+00
3.219386999999999943e-02,-3.178282474000000690e-02,0.000000000000000000e+00
3.201154999999999973e-02,-3.103766143999999588e-02,0.000000000000000000e+00
3.182531000000000249e-02,-3.028007891999997744e-02,0.000000000000000000e+00
3.163499000000000172e-02,-2.951030209999998960e-02,0.000000000000000000e+00
3.144026999999999933e-02,-2.872860011999998908e-02,0.000000000000000000e+00
3.124079999999999913e-02,-2.793525106000002006e-02,0.000000000000000000e+00
3.103641000000000039e-02,-2.713049959999998609e-02,0.000000000000000000e+00
3.082686999999999927e-02,-2.631459473999998508e-02,0.000000000000000000e+00
3.061192999999999900e-02,-2.548780626000001284e-02,0.000000000000000000e+00
3.039141999999999885e-02,-2.465038155999997593e-02,0.000000000000000000e+00
3.016527999999999918e-02,-2.380253534000000351e-02,0.000000000000000000e+00
2.993345999999999854e-02,-2.294448815999997060e-02,0.000000000000000000e+00
2.969596999999999862e-02,-2.207643949999998217e-02,0.000000000000000000e+00
2.945280000000000120e-02,-2.119859178000000829e-02,0.000000000000000000e+00
2.920390999999999959e-02,-2.031115773999999860e-02,0.000000000000000000e+00
2.894916999999999976e-02,-1.941437026000001481e-02,0.000000000000000000e+00
2.868841000000000099e-02,-1.850847724000000832e-02,0.000000000000000000e+00
2.842128999999999836e-02,-1.759377442000002040e-02,0.000000000000000000e+00
2.814731999999999998e-02,-1.667060921999998641e-02,0.000000000000000000e+00
2.786587000000000092e-02,-1.573937308000000410e-02,0.000000000000000000e+00
2.757623000000000019e-02,-1.480049596000000516e-02,0.000000000000000000e+00
2.727763000000000063e-02,-1.385443302000000446e-02,0.000000000000000000e+00
2.696928000000000172e-02,-1.290166637400000371e-02,0.000000000000000000e+00
2.665191000000000088e-02,-1.194724345800000573e-02,0.000000000000000000e+00
2.632641000000000148e-02,-1.099605616600000425e-02,0.000000000000000000e+00
2.599223000000000158e-02,-1.004835765599999819e-02,0.000000000000000000e+00
2.564887999999999890e-02,-9.104396565999990643e-03,0.000000000000000000e+00
2.529783000000000032e-02,-8.169622317999997510e-03,0.000000000000000000e+00
2.494073999999999944e-02,-7.249464602000006003e-03,0.000000000000000000e+00
2.457743999999999901e-02,-6.344139059999994931e-03,0.000000000000000000e+00
2.420769000000000046e-02,-5.453904782800003508e-03,0.000000000000000000e+00
2.383122999999999839e-02,-4.579029637000000576e-03,0.000000000000000000e+00
2.344782000000000116e-02,-3.719813239732001810e-03,0.000000000000000000e+00
2.305723999999999968e-02,-2.876551103000000217e-03,0.000000000000000000e+00
2.265926999999999872e-02,-2.049568665813998863e-03,0.000000000000000000e+00
2.225380000000000066e-02,-1.239154291400599954e-03,0.000000000000000000e+00
2.184066000000000132e-02,-4.456531190531996009e-04,0.000000000000000000e+00
2.141975999999999949e-02,3.305985423120005179e-04,0.000000000000000000e+00
2.099086999999999828e-02,1.089155756727999778e-03,0.000000000000000000e+00
2.055360999999999994e-02,1.829457748064000763e-03,0.000000000000000000e+00
2.010748999999999870e-02,2.550775855480001859e-03,0.000000000000000000e+00
1.965160000000000171e-02,3.252062674340000948e-03,0.000000000000000000e+00
1.918494999999999923e-02,3.932054065160000590e-03,0.000000000000000000e+00
1.870619999999999922e-02,4.589052411959997947e-03,0.000000000000000000e+00
1.821371999999999922e-02,5.220897955089997926e-03,0.000000000000000000e+00
1.770609999999999892e-02,5.825195961999995314e-03,0.000000000000000000e+00
1.718170999999999934e-02,6.398917079400001824e-03,0.000000000000000000e+00
1.663914000000000018e-02,6.938595556000006978e-03,0.000000000000000000e+00
1.607775999999999997e-02,7.440763771999999929e-03,0.000000000000000000e+00
1.549732000000000019e-02,7.901495870000005764e-03,0.000000000000000000e+00
1.489833999999999950e-02,8.316751683999997966e-03,0.000000000000000000e+00
1.428259999999999946e-02,8.683182252000000087e-03,0.000000000000000000e+00
1.365281999999999954e-02,8.997988179999992508e-03,0.000000000000000000e+00
1.301254999999999946e-02,9.259109105999998451e-03,0.000000000000000000e+00
1.236603000000000008e-02,9.465707846000001244e-03,0.000000000000000000e+00
1.171791999999999973e-02,9.618227202000013965e-03,0.000000000000000000e+00
1.107283000000000052e-02,9.718173877999995713e-03,0.000000000000000000e+00
1.043513000000000079e-02,9.767913316000007007e-03,0.000000000000000000e+00
9.808752999999999916e-03,9.770445857999996569e-03,0.000000000000000000e+00
9.190540000000000515e-03,9.728498667999995950e-03,0.000000000000000000e+00
8.577011000000000704e-03,9.643195988000001495e-03,0.000000000000000000e+00
7.971135000000000720e-03,9.515634659999992404e-03,0.000000000000000000e+00
7.375696000000000162e-03,9.347074484000000155e-03,0.000000000000000000e+00
6.793304000000000009e-03,9.138921440000008153e-03,0.000000000000000000e+00
6.226391000000000391e-03,8.892758295999999424e-03,0.000000000000000000e+00
5.677187999999999679e-03,8.610398427999991361e-03,0.000000000000000000e+00
5.147564000000000306e-03,8.293905657999998959e-03,0.000000000000000000e+00
4.638858000000000044e-03,7.945653026000002936e-03,0.000000000000000000e+00
4.152168000000000352e-03,7.568273656000005546e-03,0.000000000000000000e+00
3.687885000000000121e-03,7.164668411999999126e-03,0.000000000000000000e+00
3.246096999999999871e-03,6.737671736000001160e-03,0.000000000000000000e+00
2.837707000000000077e-03,6.302726800000000955e-03,0.000000000000000000e+00
2.470486999999999943e-03,5.875396237999997058e-03,0.000000000000000000e+00
2.139666000000000137e-03,5.457710358000003939e-03,0.000000000000000000e+00
1.841291000000000108e-03,5.050536300000000971e-03,0.000000000000000000e+00
1.572145000000000053e-03,4.653904873999996882e-03,0.000000000000000000e+00
1.329618000000000076e-03,4.267219162000001134e-03,0.000000000000000000e+00
1.111557999999999904e-03,3.889452618000000406e-03,0.000000000000000000e+00
9.162638000000000076e-04,3.519252854000004017e-03,0.000000000000000000e+00
7.426810000000000269e-04,3.155031765999997788e-03,0.000000000000000000e+00
5.897076999999999918e-04,2.795245824000001066e-03,0.000000000000000000e+00
4.558696999999999901e-04,2.438106147999999623e-03,0.000000000000000000e+00
3.410581000000000203e-04,2.082046593999998651e-03,0.000000000000000000e+00
2.439479000000000094e-04,1.725473972000000607e-03,0.000000000000000000e+00
1.640572999999999988e-04,1.366351803999998546e-03,0.000000000000000000e+00
1.000719000000000066e-04,1.003765611799999980e-03,0.000000000000000000e+00
5.107958000000000333e-05,6.350521002000005227e-04,0.000000000000000000e+00
1.880001000000000027e-05,2.586147339999998870e-04,0.000000000000000000e+00
-6.187698999999999827e-07,-1.290784999999990590e-04,0.000000000000000000e+00
6.314104000000000016e-05,-5.215759024000001355e-04,0.000000000000000000e+00
1.999079999999999976e-04,-9.224692577999994269e-04,0.000000000000000000e+00
3.544164999999999837e-04,-1.329589207400000547e-03,0.000000000000000000e+00
5.485239999999999951e-04,-1.740821097199999820e-03,0.000000000000000000e+00
8.036949999999999953e-04,-2.143001562400000549e-03,0.000000000000000000e+00
1.111739000000000043e-03,-2.536590277600001605e-03,0.000000000000000000e+00
1.475252999999999938e-03,-2.914901490599997383e-03,0.000000000000000000e+00
1.878034999999999904e-03,-3.290159279799997373e-03,0.000000000000000000e+00
2.324516999999999903e-03,-3.660109955000000453e-03,0.000000000000000000e+00
2.786630000000000010e-03,-4.033232195400000310e-03,0.000000000000000000e+00
3.250565999999999872e-03,-4.401865279419998889e-03,0.000000000000000000e+00
3.711131999999999799e-03,-4.772856770399999671e-03,0.000000000000000000e+00
4.167103000000000126e-03,-5.147830717600003665e-03,0.000000000000000000e+00
